,Codigo_Empresas,Codigo_Cliente,Estado_Entrega_Cliente,Codigo_Vendedores,Pedido,produto,Descr_Tabela,qtde,Vr_Unitario,Vr_Total,Data_Pedido,Data_Entrega,Status_Pedido,Tipo_Pedido_Desc
7779,01,06.880.197/0001-87,ES,009,00005015,LF1411,LONA FILTRO AS-295.CA-CAB 400X400 LISA (VEL)      ,1.0,57.65,57.65,2016-03-22,2016-03-30,2,Vendas    
7780,01,06.880.197/0001-87,ES,009,00005015,LF1409,LONA FILTRO AS-275.TE-SOB 400X400 LISA (VEL)      ,13.0,57.65,749.45,2016-03-22,2016-03-30,2,Vendas    
7781,01,06.880.197/0001-87,ES,009,00005015,LF1408,LONA FILTRO AS-275.TE-CAB 400X400 LISA (FUR)      ,1.0,57.65,57.65,2016-03-22,2016-03-30,2,Vendas    
7782,01,06.880.197/0001-87,ES,009,00005015,LF1410,LONA FILTRO AS-275.TE-CAB 400X400 LISA (VEL)      ,1.0,37.34,37.34,2016-03-22,2016-03-30,2,Vendas    
7783,01,42.416.651/0014-21,MG,015,00005016,LF1885,LONA FILTRO AS-370.TE-DUP 1000X1000 REF.01 (VEL)  ,130.0,238.17,30962.1,2016-03-22,2016-05-02,3,Orçamento 
7784,01,05.950.723/0003-37,ES,009,00005017,LF0535,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,20.0,215.42,4308.4,2016-03-22,2016-03-28,3,Orçamento 
7785,01,05.950.723/0003-37,ES,009,00005017,LF2034,LONA FILTRO AS-295.CA-CAB 1200 X 1200 REF.01 (FUR),6.0,214.43,1286.58,2016-03-22,2016-03-28,3,Orçamento 
7786,01,18.722.584/0001-74,EX,018,00005018,LF0677,LONA FILTRO AS-465.CA-DUP 1200X1200 EMB.01 (VEL)  ,210.0,184.67,38780.7,2016-03-31,2016-04-30,2,Vendas    
7787,01,18.722.584/0001-74,EX,018,00005018,LF3072,LONA FILTRO AS-465.CA-CAB 1200X1200 EMB.01 (FUR)  ,6.0,92.37,554.22,2016-03-31,2016-04-30,2,Vendas    
7788,01,09.415.973/0001-66,ES,009,00005019,LF3190,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (VEL)    ,12.0,90.0,1080.0,2016-03-30,2016-04-06,2,Vendas    
7789,01,09.415.973/0001-66,ES,009,00005019,LF3191,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,90.0,90.0,2016-03-30,2016-04-06,2,Vendas    
7790,01,09.415.973/0001-66,ES,009,00005019,LF3192,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,90.0,90.0,2016-03-30,2016-04-06,2,Vendas    
7791,01,35.977.594/0001-70,ES,009,00005020,LF1090,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,21.0,96.36,2023.56,2016-04-01,2016-04-08,2,Vendas    
7792,01,46.344.354/0005-88,SP,014,00005021,SF0292,SACO FILTRO AS-120.TE CONJUNTO DE 7 PEÇAS         ,1.0,1945.14,1945.14,2016-03-23,2016-05-04,2,Vendas    
7793,01,05.460.666/0001-46,MG,015,00005023,LF2487,LONA FILTRO AS-160.CA-DUP 800X800 EMB.01 (FUR)    ,21.0,130.0,2730.0,2016-03-24,2016-03-29,2,Vendas    
7794,01,83.286.500/0013-00,SC,005,00005024,LF1891,LONA FILTRO AS-295.CA-SIMP 1600X1600 REF.01 (FUR) ,30.0,145.42,4362.6,2016-03-28,2016-03-30,2,Vendas    
7795,01,89.305.197/0001-80,RS,005,00005025,LF0131,LONA FILTRO AS-170.TE-DUP 630X630 EMB.01 (VEL)    ,35.0,90.0,3150.0,2016-03-28,2016-04-01,2,Vendas    
7796,01,89.305.197/0001-80,RS,005,00005025,LF3212,LONA FILTRO AS-170.CA-CAB 630X630 EMB.01 (FUR)    ,2.0,45.0,90.0,2016-03-28,2016-04-01,2,Vendas    
7797,01,21.624.671/0001-01,MG,016,00005026,FR0022,FILTRO ROTATIVO AS-295.CA C-6500 X L-2600 MM.     ,1.0,1200.0,1200.0,2016-03-31,2016-04-08,2,Vendas    
7798,01,06.235.812/0001-00,SP,014,00005027,LF3211,LONA FILTRO AS-210.TE-DUP 400X400 EMB.01 (VEL)    ,40.0,55.0,2200.0,2016-03-24,2016-03-30,2,Orçamento 
7799,01,57.238.099/0002-62,SP,014,00005028,LF3119,LONA FILTRO AS-210.TE-DUP 630X630 EMB.01 (VEL)    ,2.0,80.54,161.08,2016-03-24,2016-03-30,2,Amostra   
7800,01,12.128.514/0001-06,SC,005,00005029,LF0061,LONA FILTRO AS-150.TE-DUP 800X800 LISA (FUR).     ,200.0,46.5,9300.0,2016-03-24,2016-04-15,2,Vendas    
7801,01,12.128.514/0001-06,SC,005,00005030,LF0061,LONA FILTRO AS-150.TE-DUP 800X800 LISA (FUR).     ,250.0,46.5,11625.0,2016-04-25,2016-05-01,2,Vendas    
7802,01,12.128.514/0001-06,SC,005,00005031,LF0061,LONA FILTRO AS-150.TE-DUP 800X800 LISA (FUR).     ,200.0,46.5,9300.0,2016-05-25,2016-06-01,2,Vendas    
7803,01,15.191.786/0002-20,BA,016,00005032,LF2822,LONA FILTRO AS-620.CA-DUP 1200X1200 REF.01 (VEL)  ,37.0,376.75,13939.75,2016-03-24,2016-03-31,2,Orçamento 
7804,01,52.742.277/0001-93,SP,014,00005033,BF0098,BOLSA FILTRO AS-101.CA D- 300 X H- 195 MM         ,1.0,89.15,89.15,2016-03-28,2016-03-30,2,Amostra   
7805,01,07.358.761/0045-80,SP,014,00005034,LF1191,LONA FILTRO AS-210.TE-DUP 1000X1000 LISA (FUR)    ,20.0,87.0,1740.0,2016-03-29,2016-04-06,2,Vendas    
7806,01,02.916.265/0219-14,SP,014,00005035,LF3213,LONA FILTRO AS-295.CA-DUP 630X630 EMB.01 (VEL)    ,30.0,92.95,2788.5,2016-03-29,2016-04-08,3,Orçamento 
7807,01,92.660.240/0001-30,RS,005,00005036,AS0310,LONA AIR AS-11/L-1000 X E-5.0                     ,10.0,166.73,1667.3,2016-03-29,2016-04-11,2,Vendas    
7808,01,92.660.240/0001-30,RS,005,00005037,AS0444,LONA AIR AS-11/L-580 X E-5.0                      ,45.0,96.7,4351.5,2016-03-29,2016-04-11,2,Vendas    
7809,01,92.660.240/0001-30,RS,005,00005038,AS0272,LONA AIR AS-11/L-500 X E-5.0                      ,15.0,83.37,1250.55,2016-03-29,2016-04-25,2,Vendas    
7810,01,92.660.240/0001-30,RS,005,00005039,AS0272,LONA AIR AS-11/L-500 X E-5.0                      ,15.0,83.36,1250.4,2016-03-29,2016-04-25,2,Vendas    
7811,01,12.622.125/0001-32,ES,009,00005040,LF0740,LONA FILTRO AS-295.CA-DUP 1000X1000 REF.01 (FUR)  ,4.0,155.0,620.0,2016-03-29,2016-04-08,2,Vendas    
7812,01,12.622.125/0001-32,ES,009,00005040,LF0739,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,4.0,80.0,320.0,2016-03-29,2016-04-08,2,Vendas    
7813,01,02.001.597/0001-14,SC,018,00005041,LF0956,LONA FILTRO AS700.CA-SOB 630X630 EMB.01 (FUR)     ,54.0,68.75,3712.5,2016-04-01,2016-04-08,2,Vendas    
7814,01,02.001.597/0001-14,SC,018,00005041,LF1243,LONA FILTRO AS-295.CA-SOB 630X630 EMB.01 (FUR)    ,54.0,68.75,3712.5,2016-04-01,2016-04-08,2,Vendas    
7815,01,92.660.240/0001-30,RS,005,00005042,AS0272,LONA AIR AS-11/L-500 X E-5.0                      ,10.0,83.36,833.6,2016-03-29,2016-04-18,2,Vendas    
7816,01,92.660.240/0001-30,RS,005,00005043,AS0562,LONA AIR AS-11/L-570 X E-5.0                      ,6.0,95.03,570.18,2016-03-29,2016-04-11,2,Vendas    
7817,01,92.660.240/0001-30,RS,005,00005044,AS0510,LONA AIR AS-11 L- 608 X E- 6.0                    ,30.0,111.872,3356.16,2016-03-29,2016-05-19,2,Vendas    
7818,01,92.660.240/0001-30,RS,005,00005045,AS0310,LONA AIR AS-11/L-1000 X E-5.0                     ,2.0,166.73,333.46,2016-03-29,2016-06-17,2,Vendas    
7819,01,43.461.789/0001-90,SP,014,00005046,LF0543,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (FUR)    ,36.0,125.0,4500.0,2016-03-31,2016-04-12,2,Vendas    
7820,01,43.461.789/0001-90,SP,014,00005046,LF0544,LONA FILTRO AS-295.CA-CAB 630X630 REF.01 (FUR)    ,4.0,125.0,500.0,2016-03-31,2016-04-12,2,Vendas    
7821,01,14.707.364/0001-10,MG,011,00005047,LF3215,LONA FILTRO AS-370.TE-DUP 630X630 EMB.01 (VEL)    ,50.0,105.07,5253.5,2016-03-30,2016-04-12,3,Orçamento 
7822,01,02.553.555/0001-96,SP,014,00005048,BF0094,BOLSA FILTRO AS-101.CA D-1000 X H-380             ,1.0,2400.0,2400.0,2016-03-30,2016-04-08,2,Orçamento 
7823,01,07.427.584/0001-25,ES,009,00005049,LF2972,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (VEL)    ,10.0,100.0,1000.0,2016-03-30,2016-04-15,2,Vendas    
7824,01,07.427.584/0001-25,ES,009,00005049,LF2865,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,100.0,100.0,2016-03-30,2016-04-15,2,Vendas    
7825,01,07.427.584/0001-25,ES,009,00005049,LF3197,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (VEL)    ,1.0,100.0,100.0,2016-03-30,2016-04-15,2,Vendas    
7826,01,07.427.584/0001-25,ES,009,00005049,LF2864,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,11.0,60.0,660.0,2016-03-30,2016-04-15,2,Vendas    
7827,01,07.427.584/0001-25,ES,009,00005049,LF2868,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,1.0,60.0,60.0,2016-03-30,2016-04-15,2,Vendas    
7828,01,32.665.920/1001-79,EX,013,00005050,MF0171,MANGA FILTRO AS-295.CA D-150XH-2570 MM            ,100.0,135.9,13590.0,2016-03-30,2016-04-15,2,Orçamento 
7829,01,43.730.415/0001-23,SP,014,00005051,LF0659,LONA FILTRO AS-130.CA-DUP 400X400 EMB.01 (VEL)    ,45.0,50.0,2250.0,2016-03-30,2016-03-12,3,Orçamento 
7830,01,39.622.121/0001-00,ES,009,00005052,LF0739,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,6.0,80.0,480.0,2016-03-31,2016-04-06,2,Vendas    
7831,01,67.043.943/0001-72,SP,014,00005053,LF3217,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,35.0,50.46,1766.1,2016-03-31,2016-04-04,2,Vendas    
7832,01,35.989.540/0001-24,ES,009,00005054,LF1055,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,20.0,50.0,1000.0,2016-03-31,2016-04-12,2,Orçamento 
7833,01,35.989.540/0001-24,ES,009,00005054,LF2174,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,30.0,85.0,2550.0,2016-03-31,2016-04-12,2,Orçamento 
7834,01,35.989.540/0001-24,ES,009,00005054,LF2176,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,30.0,50.0,1500.0,2016-03-31,2016-04-12,2,Orçamento 
7835,01,03.731.287/0001-18,PR,018,00005055,LF2292,LONA FILTRO AS-210.TE-DUP 630X630 EMB.01 (FUR)    ,20.0,90.51,1810.2,2016-03-31,2016-04-12,3,Orçamento 
7836,01,03.731.287/0001-18,PR,018,00005055,LF3216,LONA FILTRO AS-295.CA-DUP 630X630 EMB.01 (FUR)    ,20.0,91.43,1828.6,2016-03-31,2016-04-12,3,Orçamento 
7837,01,52.742.277/0001-93,SP,001,00005056,LF3185,LONA FILTRO AS-170.CA-DUP 630X630 LISA (VEL)      ,4.0,105.41,421.64,2016-03-31,2016-04-08,2,Amostra   
7838,01,52.770.005/0001-05,SP,014,00005057,PF0004,PLACA FILTRO 630X630X50 MM                        ,2.0,1300.0,2600.0,2016-04-01,2016-04-12,2,Orçamento 
7839,01,04.096.957/0001-34,ES,009,00005058,LF1995,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,19.0,110.0,2090.0,2016-03-31,2016-04-08,2,Vendas    
7840,01,04.096.957/0001-34,ES,009,00005058,LF1996,LONA FILTRO AS-295.CA-CAB 800X800 LISA (FUR)      ,2.0,110.0,220.0,2016-03-31,2016-04-08,2,Vendas    
7841,01,02.330.581/0001-55,SP,014,00005059,LF2648,LONA FILTRO AS-295.CA-DUP 640X640 REF.01 (FUR)    ,50.0,102.08,5104.0,2016-04-01,2016-04-12,2,Orçamento 
7842,01,58.309.709/0001-53,SP,014,00005060,MF0290,MANGA FILTRO AS-220.CA D-213 X H-1100             ,4.0,53.42,213.68,2016-04-01,2016-04-12,2,Orçamento 
7843,01,43.338.797/0001-44,SP,013,00005061,LF1960,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (VEL)    ,62.0,107.19,6645.78,2016-04-01,2016-04-30,2,Orçamento 
7844,01,43.338.797/0001-44,SP,013,00005061,LF0308,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (VEL)    ,30.0,107.19,3215.7,2016-04-01,2016-04-30,2,Orçamento 
7845,01,43.338.797/0001-44,SP,013,00005061,LF0559,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (VEL)    ,62.0,127.45,7901.9,2016-04-01,2016-04-30,2,Orçamento 
7846,01,43.338.797/0001-44,SP,013,00005061,ML0018,MANTA FILTRO AS-615.CA L-1930 X C-25500           ,1.0,6000.0,6000.0,2016-04-01,2016-04-30,2,Orçamento 
7847,01,43.338.797/0001-44,SP,013,00005061,MF0059,MANGA FILTRO AS-295.CA D-150XH-2570 MM.           ,100.0,178.24,17824.0,2016-04-01,2016-04-30,2,Orçamento 
7848,01,61.167.060/0001-98,SP,001,00005062,LF2787,LONA FILTRO AS-150.TE-DUP 690X690 REF.01 (VEL)    ,30.0,88.9,2667.0,2016-04-01,2016-04-01,2,Outros    
7849,01,07.636.346/0001-20,SC,005,00005063,LF3217,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,20.0,40.2,804.0,2016-04-01,2016-04-12,3,Orçamento 
7850,01,73.068.611/0001-45,SP,014,00005064,SF0196,SACO FILTRO AS-220.CA D-600 X H-530 MM            ,4.0,304.6,1218.4,2016-04-01,2016-04-12,2,Orçamento 
7851,04,46.040.242/0001-00,SP,015,00000001,LF1907,LONA FILTRO AS-120.TE-SOB 700X700 LISA            ,11.0,59.0,649.0,2011-08-19,2011-09-05,2,Vendas    
7852,04,05.439.635/0001-03,SP,014,00000002,LF0153,LONA FILTRO AS-160.CA-DUP 800X800 LISA (FUR)      ,42.0,85.9,3607.8,2011-08-19,2011-11-21,2,Vendas    
7853,04,05.439.635/0001-03,SP,014,00000002,LF0154,LONA FILTRO AS-160.CA-CAB 800X800 LISA (FUR)      ,2.0,43.62,87.24,2011-08-19,2011-11-21,2,Vendas    
7854,04,44.023.471/0001-90,SP,014,00000003,LF0774,LONA FILTRO AS-210.CA-DUP 400X400 LISA (VEL)      ,12.0,43.0,516.0,2011-08-19,2011-09-09,2,Vendas    
7855,04,58.368.358/0001-51,SP,014,00000004,LF1976,LONA FILTRO AS-210.TE-DUP 400X400 LISA (FUR)      ,20.0,43.37,867.4,2011-08-19,2011-09-05,2,Vendas    
7856,04,46.344.354/0005-88,SP,014,00000005,LF0895,LONA FILTRO AS-295.CA-DUP 1000X1000 EMB.01 (FUR)  ,32.0,188.63,6036.16,2011-08-22,2011-09-13,2,Vendas    
7857,04,33.131.541/0001-08,MG,015,00000006,LF0690,LONA FILTRO AS-295.CA-DUP 800X800 EMB.01 (VEL)    ,150.0,96.47,14470.5,2011-08-22,2011-09-13,2,Vendas    
7858,04,65.421.992/0001-76,SP,015,00000007,LF0136,LONA FILTRO AS-130.CA-SOB 1200X1200 LISA (FUR)    ,32.0,168.97,5407.04,2011-08-23,2011-09-06,2,Vendas    
7859,04,96.206.313/0006-84,SP,015,00000008,LF0786,LONA FILTRO AS-160.CA-CAB 800X800 LISA (FUR)      ,2.0,60.0,120.0,2011-08-23,2011-09-14,2,Vendas    
7860,04,96.206.313/0006-84,SP,015,00000008,LF0621,LONA FILTRO AS-160.CA-DUP 800X800 LISA (VEL)      ,49.0,96.1,4708.9,2011-08-23,2011-09-14,2,Vendas    
7861,04,65.011.967/0001-14,SP,014,00000009,MF0179,MANGA FILTRO AS-420.CA D-150 H -3180              ,48.0,67.5,3240.0,2011-08-24,2011-09-13,2,Vendas    
7862,04,44.144.293/0001-56,SP,014,00000010,LF0932,LONA FILTRO AS-130.CA-DUP 300X300 LISA (FUR)      ,30.0,44.03,1320.9,2011-08-25,2011-09-08,2,Vendas    
7863,04,44.144.293/0001-56,SP,014,00000010,LF1980,LONA FILTRO AS-130. CA-CAB 300 X 300 LISA (FUR)   ,2.0,27.0,54.0,2011-08-25,2011-09-08,2,Vendas    
7864,04,49.028.814/0001-23,SP,014,00000011,LF1986,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,20.0,107.0,2140.0,2011-08-25,2011-08-25,2,Vendas    
7865,04,49.028.814/0001-23,SP,014,00000011,LF1987,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,2.0,107.0,214.0,2011-08-25,2011-08-25,2,Vendas    
7866,04,33.194.200/0001-81,SP,014,00000012,LF1964,LONA FILTRO AS-130.CA-CAB 1500 X 1500 REF.01      ,4.0,142.0,568.0,2011-08-26,2011-08-26,2,Vendas    
7867,04,01.376.079/0001-12,SP,014,00000013,LF0893,LONA FILTRO AS-295.CA-CAB 800X800 LISA (FUR)      ,2.0,53.0,106.0,2011-08-26,2011-08-26,2,Vendas    
7868,04,01.376.079/0001-12,SP,014,00000013,LF0567,LONA FILTRO AS-295.CA-DUP 800X800 LISA (FUR)      ,52.0,118.5,6162.0,2011-08-26,2011-08-26,2,Vendas    
7869,04,46.040.242/0001-00,SP,015,00000014,DF0065,DISCO FILTRO AS-120.TE  D-515 MM                  ,30.0,37.25,1117.5,2011-08-29,2011-08-29,2,Vendas    
7870,04,73.181.646/0001-96,SP,015,00000015,LF0020,LONA FILTRO AS-130.CA-DUP 400 X400 LISA (FUR)     ,20.0,41.5,830.0,2011-08-30,2011-09-14,2,Vendas    
7871,04,73.181.646/0001-96,SP,015,00000015,LF0396,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,40.0,53.95,2158.0,2011-08-30,2011-09-14,2,Vendas    
7872,04,73.181.646/0001-96,SP,015,00000015,LF1108,LONA FILTRO AS-240.TE-DUP 800 X800 LISA (COR)     ,49.0,119.7,5865.3,2011-08-30,2011-09-14,2,Vendas    
7873,04,73.181.646/0001-96,SP,015,00000015,LF1990,LONA FILTRO AS-240.TE-CAB 800 X800 LISA (COR)     ,2.0,83.3,166.6,2011-08-30,2011-09-14,2,Vendas    
7874,04,62.800.446/0002-39,SP,015,00000016,LF1975,LONA FILTRO AS-130.CA-DUP 500X500 LISA (FUR)      ,50.0,56.5,2825.0,2011-08-30,2011-09-14,2,Vendas    
7875,04,54.310.503/0001-92,SP,014,00000017,SF0141,SACO FILTRO AS-210.TE D-600XH-610 MM              ,10.0,92.12,921.2,2011-08-30,2011-09-13,2,Vendas    
7876,04,46.344.354/0001-54,SP,014,00000018,ML0009,MANTA FILTRO AS-610.CA 21100 X1910 MM.            ,1.0,4650.76,4650.76,2011-08-31,2011-09-05,2,Vendas    
7877,04,46.344.354/0001-54,SP,014,00000018,ML0008,MANTA FILTRO AS-610.CA 19.400 X 2.400 MM          ,1.0,5126.61,5126.61,2011-08-31,2011-09-05,2,Vendas    
7878,04,29.722.071/0003-41,SP,014,00000019,EP0003,ESPATULA DE 1220 MM DESLOCAMENTO DE TORTA         ,6.0,200.0,1200.0,2011-09-02,2011-09-19,2,Vendas    
7879,04,06.160.091/0001-09,SP,015,00000020,LF1985,LONA FILTRO AS-120.TE-SOB 325X325 LISA (FUR)      ,45.0,35.45,1595.25,2011-08-29,2011-09-13,2,Vendas    
7880,04,46.344.354/0005-88,SP,014,00000021,MC0007,MANTA CENTRIFUGA AS-150.TE C-4970XL-1030 MM       ,12.0,2546.9,30562.8,2011-08-17,2011-08-31,2,Vendas    
7881,04,43.338.797/0001-44,SP,015,00000022,ML0018,MANTA FILTRO AS-615.CA L-1930 X C-25500           ,1.0,7549.24,7549.24,2011-09-05,2011-09-20,2,Vendas    
7882,04,59.105.999/0039-59,SC,005,00000023,LF1509,LONA FILTRO AS-130.CA-DUP 1000X1000 LISA (FUR)    ,73.0,125.0,9125.0,2011-09-06,2011-09-20,2,Vendas    
7883,04,59.105.999/0039-59,SC,005,00000023,LF1991,LONA FILTRO AS-130.CA 1000X1000 LISA (FUR)        ,2.0,89.7,179.4,2011-09-06,2011-09-20,2,Vendas    
7884,04,01.824.763/0003-81,SP,015,00000025,LF0402,LONA FILTRO AS-460.CA-DUP 800X800 REF.01 (FUR)    ,60.0,145.1,8706.0,2011-09-06,2011-09-21,2,Vendas    
7885,04,61.520.607/0005-10,SP,014,00000026,MF0091,"MANGA FILTRO MALHA 30/FIO 0,30 D-455XH-235 MM     ",2.0,514.0,1028.0,2011-09-02,2011-09-19,2,Vendas    
7886,04,46.567.202/0001-10,SP,015,00000027,LF0977,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,61.0,184.98,11283.78,2011-09-06,2011-09-21,2,Vendas    
7887,04,64.815.806/0001-10,SP,015,00000028,BF0045,BOLSA FILTRO AS-140.CA D-1070XH-380 MM.           ,1.0,1041.0,1041.0,2011-09-08,2011-09-22,2,Vendas    
7888,04,96.206.313/0006-84,SP,015,00000029,LF1895,LONA FILTRO AS-210.CA-DUP 470X470 EMB.01 (VEL)    ,9.0,39.5,355.5,2011-09-12,2011-09-20,2,Vendas    
7889,04,96.206.313/0006-84,SP,015,00000029,LF1896,LONA FILTRO AS-210.CA-CAB 470X470 EMB.01 (FUR)    ,1.0,110.0,110.0,2011-09-12,2011-09-20,2,Vendas    
7890,04,01.376.079/0001-12,SP,014,00000030,LF0893,LONA FILTRO AS-295.CA-CAB 800X800 LISA (FUR)      ,2.0,53.0,106.0,2011-09-12,2011-10-03,2,Vendas    
7891,04,01.376.079/0001-12,SP,014,00000030,LF0567,LONA FILTRO AS-295.CA-DUP 800X800 LISA (FUR)      ,52.0,118.0,6136.0,2011-09-12,2011-10-03,2,Vendas    
7892,04,79.066.841/0003-13,PR,005,00000031,LF0917,LONA FILTRO AS-130.CA-DUP 1200X1200 LISA (FUR)    ,60.0,118.0,7080.0,2011-09-12,2011-09-23,2,Vendas    
7893,04,61.156.113/0001-75,SP,015,00000032,LF0066,LONA FILTRO AS-130.CA-DUP 800X800 REF.01 (FUR)    ,10.0,115.49,1154.9,2011-09-09,2011-10-07,2,Vendas    
7894,04,01.303.034/0001-18,SP,014,00000033,LF1287,LONA FILTRO AS-130.CA-DUP 400X400 EMB.01 (FUR)    ,30.0,60.0,1800.0,2011-09-14,2011-09-14,2,Vendas    
7895,04,06.224.029/0001-33,SP,015,00000034,LF1603,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,30.0,39.8,1194.0,2011-09-14,2011-09-29,2,Vendas    
7896,04,60.395.233/0001-62,SP,015,00000035,LF0144,LONA FILTRO AS-130.CA-CAB 400X400 LISA (FUR)      ,2.0,25.0,50.0,2011-09-13,2011-09-27,2,Vendas    
7897,04,60.395.233/0001-62,SP,015,00000035,LF0143,LONA FILTRO AS-130.CA-DUP 400X400 LISA (FUR)      ,21.0,43.0,903.0,2011-09-13,2011-09-27,2,Vendas    
7898,04,43.776.517/0588-54,SP,011,00000036,LF0823,LONA FILTRO AS-345.CA-DUP 2000X2000 REF.01 (VEL)  ,170.0,421.41,71639.7,2011-09-16,2011-09-19,2,Vendas    
7899,04,43.776.517/0588-54,SP,011,00000036,LF1707,LONA FILTRO AS-360.TE-SIMP 2000X2000 LISA (ILH)   ,170.0,163.88,27859.6,2011-09-16,2011-09-19,2,Vendas    
7900,04,52.352.457/0001-69,SP,015,00000039,LF1999,LONA FILTRO AS-130.CA-DUP 400X400 LISA (VEL)      ,20.0,45.5,910.0,2011-09-19,2011-10-03,2,Vendas    
7901,04,48.173.223/0001-87,SP,014,00000040,LF0075,LONA FILTRO AS-295.CA-DUP 400X400 LISA (VEL)      ,40.0,40.5,1620.0,2011-09-20,2011-10-04,2,Vendas    
7902,04,46.344.354/0001-54,SP,014,00000041,LF1690,LONA FILTRO AS-295.CA-DUP 1500X1500 EMB.01 (VEL+FU,60.0,255.81,15348.6,2011-09-22,2011-09-28,2,Vendas    
7903,04,46.344.354/0001-54,SP,014,00000041,LF2007,LONA FILTRO AS-295.CA-CAB 1500X1500 EMB.01 (VEL+FU,2.0,255.81,511.62,2011-09-22,2011-09-28,2,Vendas    
7904,04,46.344.354/0005-88,SP,014,00000042,MC0007,MANTA CENTRIFUGA AS-150.TE C-4970XL-1030 MM       ,1.0,1572.0,1572.0,2011-09-23,2011-09-23,2,Vendas    
7905,04,73.181.646/0001-96,SP,015,00000043,LF0396,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,40.0,53.95,2158.0,2011-09-23,2011-10-07,2,Vendas    
7906,04,55.610.695/0001-15,SP,014,00000044,SF0166,SACO FILTRO AS-360.TE D-110 X H- 240 MM           ,2.0,43.0,86.0,2011-09-23,2011-10-06,2,Vendas    
7907,04,00.006.027/0001-91,SP,014,00000045,LF0858,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,45.0,47.0,2115.0,2011-09-26,2011-10-10,2,Vendas    
7908,04,00.006.027/0001-91,SP,014,00000045,LF1413,LONA FILTRO AS-130.CA-CAB 630X630 LISA (FUR)      ,2.0,23.9,47.8,2011-09-26,2011-10-10,2,Vendas    
7909,04,60.476.884/0001-87,SP,014,00000046,LF1350,LONA FILTRO AS-130.CA-DUP 630X630 LISA (VEL)      ,45.0,60.5,2722.5,2011-09-22,2011-10-06,2,Vendas    
7910,04,73.181.646/0001-96,SP,015,00000047,LF0396,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,30.0,53.95,1618.5,2011-09-23,2011-10-23,2,Vendas    
7911,04,96.206.313/0006-84,SP,015,00000048,LF1895,LONA FILTRO AS-210.CA-DUP 470X470 EMB.01 (VEL)    ,2.0,96.52,193.04,2011-09-26,2011-09-30,2,Vendas    
7912,04,96.206.313/0006-84,SP,015,00000048,LF1896,LONA FILTRO AS-210.CA-CAB 470X470 EMB.01 (FUR)    ,2.0,110.0,220.0,2011-09-26,2011-09-30,2,Vendas    
7913,04,43.798.594/0001-30,SP,015,00000049,SF0086,SACO FILTRO AS-150.TE C-1400XL-500XH-50 MM        ,6.0,86.17,517.02,2011-09-23,2011-10-06,2,Vendas    
7914,04,46.344.354/0001-54,SP,014,00000050,ML0008,MANTA FILTRO AS-610.CA 19.400 X 2.400 MM          ,1.0,4300.0,4300.0,2011-09-27,2011-10-13,2,Vendas    
7915,04,47.595.863/0004-65,SP,014,00000051,LF0986,LONA FILTRO AS-130.CA-DUP 630X630 LISA (VEL)      ,60.0,54.0,3240.0,2011-09-29,2011-10-13,2,Vendas    
7916,04,64.700.735/0001-00,SP,014,00000053,LF1530,LONA FILTRO AS-295.CA-DUP 500X500 LISA (VEL)      ,42.0,44.53,1870.26,2011-09-29,2011-10-14,2,Vendas    
7917,04,73.181.646/0001-96,SP,015,00000054,LF0020,LONA FILTRO AS-130.CA-DUP 400 X400 LISA (FUR)     ,20.0,41.5,830.0,2011-09-29,2011-10-14,2,Vendas    
